crop,soil_type,Seedling Stage,Moisture,Temperature,Humidity,Rainfall,Result
Carrot,Loam Soil,Seedling Stage,73,33,52,47.48,2
Carrot,Loam Soil,Seedling Stage,74,34,49,16.09,2
Carrot,Loam Soil,Seedling Stage,75,35,46,13.61,2
Carrot,Loam Soil,Seedling Stage,76,36,43,0,2
Carrot,Loam Soil,Seedling Stage,77,37,40,9.87,2
Carrot,Loam Soil,Seedling Stage,78,38,37,30.45,2
Carrot,Loam Soil,Seedling Stage,79,39,34,33.76,2
Carrot,Loam Soil,Seedling Stage,80,40,31,97.09,2
Carrot,Loam Soil,Seedling Stage,81,25,80,201.64,0
Carrot,Loam Soil,Seedling Stage,82,26,77,248.43,0
Carrot,Loam Soil,Seedling Stage,83,27,74,192.09,0
Carrot,Loam Soil,Seedling Stage,84,28,71,130.17,0
Carrot,Loam Soil,Seedling Stage,85,29,68,65.93,0
Carrot,Loam Soil,Seedling Stage,86,30,65,19.78,0
Carrot,Loam Soil,Seedling Stage,87,31,62,11.32,0
Carrot,Loam Soil,Seedling Stage,88,32,59,10.46,0
Carrot,Loam Soil,Seedling Stage,89,33,56,12.5,0
Carrot,Loam Soil,Seedling Stage,90,34,53,31.96,0
Carrot,Loam Soil,Seedling Stage,91,35,50,51.87,0
Carrot,Loam Soil,Seedling Stage,92,36,47,103.47,0
Carrot,Loam Soil,Seedling Stage,93,37,44,201.41,0
Carrot,Loam Soil,Seedling Stage,94,38,41,250.37,0
Carrot,Loam Soil,Seedling Stage,95,39,38,171.28,0
Carrot,Loam Soil,Seedling Stage,96,40,35,104.37,0
Carrot,Loam Soil,Seedling Stage,97,41,32,48.87,0
Carrot,Loam Soil,Seedling Stage,98,42,29,27.01,0
Carrot,Loam Soil,Seedling Stage,99,43,26,0,0
Carrot,Loam Soil,Seedling Stage,100,44,23,4.05,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,1,45,20,16.09,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,2,46,17,19.73,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,3,25,78,64.69,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,4,26,75,89.01,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,5,27,72,200.52,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,6,28,69,254.52,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,7,29,66,196.26,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,8,30,63,116.98,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,9,31,60,60.14,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,10,32,57,18,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,11,33,54,16.23,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,12,34,51,18.61,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,13,35,48,20.42,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,14,36,45,19.09,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,15,37,42,58.45,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,16,38,39,105.65,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,17,39,36,200.82,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,18,40,33,239.27,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,19,41,30,178.35,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,20,42,27,113.61,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,21,43,24,51.98,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,22,44,21,3.34,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,23,45,18,15.02,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,24,46,15,21.32,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,25,25,76,7.21,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,26,26,73,28.42,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,27,27,70,64.15,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,28,28,67,87.55,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,29,29,64,188.98,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,30,30,61,261.21,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,31,31,58,192.46,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,32,32,55,119.62,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,33,33,52,61.28,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,34,34,49,13.18,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,35,35,46,0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,36,36,43,15.38,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,37,37,40,0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,38,38,37,7.72,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,39,39,34,57.19,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,40,40,31,100.64,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,41,25,80,218.4,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,42,26,77,257.36,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,43,27,74,181.84,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,44,28,71,135.83,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,45,29,68,59.93,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,46,30,65,16.91,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,47,31,62,0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,48,32,59,0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,49,33,56,0.22,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,50,34,53,21.95,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,51,35,50,41.74,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,52,36,47,110.52,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,53,37,44,207.05,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,54,38,41,255.76,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,55,39,38,170.8,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,56,40,35,110.01,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,57,41,32,79.99,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,58,42,29,3.09,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,59,43,26,25.3,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,60,44,23,12.23,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,61,45,20,11.64,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,62,46,17,28.01,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,63,25,78,51.66,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,64,26,75,100.37,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,65,27,72,201.7,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,66,28,69,261.82,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,67,29,66,179.76,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,68,30,63,107.3,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,69,31,60,51.44,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,70,32,57,5.42,2
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,71,33,54,4.4,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,72,34,51,2.09,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,73,35,48,20.6,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,74,36,45,10.96,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,75,37,42,35.96,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,76,38,39,107.15,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,77,39,36,198.28,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,78,40,33,258.61,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,79,41,30,191.86,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,80,42,27,95.02,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,81,43,24,54.73,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,82,44,21,17.21,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,83,45,18,6.96,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,84,46,15,0.49,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,85,25,76,15.43,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,86,26,73,25.83,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,87,27,70,63.97,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,88,28,67,90.12,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,89,29,64,198.06,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,90,30,61,238.15,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,91,31,58,174.3,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,92,32,55,116.02,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,93,33,52,58.1,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,94,34,49,19.1,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,95,35,46,0,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,96,36,43,0,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,97,37,40,0,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,98,38,37,11.92,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,99,39,34,55.27,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,100,40,31,94.78,0
Carrot,Loam Soil,Flowering,1,25,80,188.25,1
Carrot,Loam Soil,Flowering,2,26,77,252.44,1
Carrot,Loam Soil,Flowering,3,27,74,178.75,1
Carrot,Loam Soil,Flowering,4,28,71,104.45,1
Carrot,Loam Soil,Flowering,5,29,68,54.07,1
Carrot,Loam Soil,Flowering,6,30,65,19.15,1
Carrot,Loam Soil,Flowering,7,31,62,18.14,1
Carrot,Loam Soil,Flowering,8,32,59,0,1
Carrot,Loam Soil,Flowering,9,33,56,14.39,1
Carrot,Loam Soil,Flowering,10,34,53,16.26,1
Carrot,Loam Soil,Flowering,11,35,50,48.03,1
Carrot,Loam Soil,Flowering,12,36,47,93.01,1
Carrot,Loam Soil,Flowering,13,37,44,211.31,1
Carrot,Loam Soil,Flowering,14,38,41,227.44,1
Carrot,Loam Soil,Flowering,15,39,38,181.64,1
Carrot,Loam Soil,Flowering,16,40,35,124.74,1
Carrot,Loam Soil,Flowering,17,41,32,56.8,1
Carrot,Loam Soil,Flowering,18,42,29,13.83,1
Carrot,Loam Soil,Flowering,19,43,26,22.37,1
Carrot,Loam Soil,Flowering,20,44,23,17.77,1
Carrot,Loam Soil,Flowering,21,45,20,0,1
Carrot,Loam Soil,Flowering,22,46,17,19.11,1
Carrot,Loam Soil,Flowering,23,25,78,35.99,1
Carrot,Loam Soil,Flowering,24,26,75,104.54,1
Carrot,Loam Soil,Flowering,25,27,72,202.79,1
Carrot,Loam Soil,Flowering,26,28,69,258.98,1
Carrot,Loam Soil,Flowering,27,29,66,167.82,1
Carrot,Loam Soil,Flowering,28,30,63,113.11,1
Carrot,Loam Soil,Flowering,29,31,60,67.51,1
Carrot,Loam Soil,Flowering,30,32,57,28.01,1
Carrot,Loam Soil,Flowering,31,33,54,11.05,1
Carrot,Loam Soil,Flowering,32,34,51,0,1
Carrot,Loam Soil,Flowering,33,35,48,7.57,1
Carrot,Loam Soil,Flowering,34,36,45,35.54,1
Carrot,Loam Soil,Flowering,35,37,42,49.33,1
Carrot,Loam Soil,Flowering,36,38,39,99.48,1
Carrot,Loam Soil,Flowering,37,39,36,203.52,1
Carrot,Loam Soil,Flowering,38,40,33,251.19,1
Carrot,Loam Soil,Flowering,39,41,30,178.23,1
Carrot,Loam Soil,Flowering,40,42,27,127.89,1
Carrot,Loam Soil,Flowering,41,43,24,74.88,1
Carrot,Loam Soil,Flowering,42,44,21,14.94,1
Carrot,Loam Soil,Flowering,43,45,18,12.97,1
Carrot,Loam Soil,Flowering,44,46,15,6.33,1
Carrot,Loam Soil,Flowering,45,25,76,9.49,1
Carrot,Loam Soil,Flowering,46,26,73,17.32,1
Carrot,Loam Soil,Flowering,47,27,70,56.51,1
Carrot,Loam Soil,Flowering,48,28,67,98.07,1
Carrot,Loam Soil,Flowering,49,29,64,196.08,1
Carrot,Loam Soil,Flowering,50,30,61,226.65,1
Carrot,Loam Soil,Flowering,51,31,58,174.98,1
Carrot,Loam Soil,Flowering,52,32,55,106.5,1
Carrot,Loam Soil,Flowering,53,33,52,66.85,1
Carrot,Loam Soil,Flowering,54,34,49,10.41,1
Carrot,Loam Soil,Flowering,55,35,46,14.95,1
Carrot,Loam Soil,Flowering,56,36,43,0,1
Carrot,Loam Soil,Flowering,57,37,40,1.82,1
Carrot,Loam Soil,Flowering,58,38,37,18.45,1
Carrot,Loam Soil,Flowering,59,39,34,44.57,1
Carrot,Loam Soil,Flowering,60,40,31,113.06,2
Carrot,Loam Soil,Flowering,61,25,80,193.69,2
Carrot,Loam Soil,Flowering,62,26,77,258.28,2
Carrot,Loam Soil,Flowering,63,27,74,182.58,2
Carrot,Loam Soil,Flowering,64,28,71,110.33,2
Carrot,Loam Soil,Flowering,65,29,68,65.4,2
Carrot,Loam Soil,Flowering,66,30,65,24.06,2
Carrot,Loam Soil,Flowering,67,31,62,35.02,2
Carrot,Loam Soil,Flowering,68,32,59,0.99,2
Carrot,Loam Soil,Flowering,69,33,56,0,2
Carrot,Loam Soil,Flowering,70,34,53,28.48,2
Carrot,Loam Soil,Flowering,71,35,50,45.47,0
Carrot,Loam Soil,Flowering,72,36,47,84.77,0
Carrot,Loam Soil,Flowering,73,37,44,187.85,0
Carrot,Loam Soil,Flowering,74,38,41,225.91,0
Carrot,Loam Soil,Flowering,75,39,38,198.6,0
Carrot,Loam Soil,Flowering,76,40,35,139.43,0
Carrot,Loam Soil,Flowering,77,41,32,53.59,0
Carrot,Loam Soil,Flowering,78,42,29,5.44,0
Carrot,Loam Soil,Flowering,79,43,26,0,0
Carrot,Loam Soil,Flowering,80,44,23,12.67,0
Carrot,Loam Soil,Flowering,81,45,20,8.85,0
Carrot,Loam Soil,Flowering,82,46,17,12.42,0
Carrot,Loam Soil,Flowering,83,25,78,52.05,0
Carrot,Loam Soil,Flowering,84,26,75,109.93,0
Carrot,Loam Soil,Flowering,85,27,72,200.74,0
Carrot,Loam Soil,Flowering,86,28,69,259.14,0
Carrot,Loam Soil,Flowering,87,29,66,181.37,0
Carrot,Loam Soil,Flowering,88,30,63,107.85,0
Carrot,Loam Soil,Flowering,89,31,60,83.17,0
Carrot,Loam Soil,Flowering,90,32,57,19.5,0
Carrot,Loam Soil,Flowering,91,33,54,25.95,0
Carrot,Loam Soil,Flowering,92,34,51,13.92,0
Carrot,Loam Soil,Flowering,93,35,48,0,0
Carrot,Loam Soil,Flowering,94,36,45,27.58,0
Carrot,Loam Soil,Flowering,95,37,42,45.5,0
Carrot,Loam Soil,Flowering,96,38,39,104.45,0
Carrot,Loam Soil,Flowering,97,39,36,194.28,0
Carrot,Loam Soil,Flowering,98,40,33,254.85,0
Carrot,Loam Soil,Flowering,99,41,30,181.83,0
Carrot,Loam Soil,Flowering,100,42,27,125.08,0
Carrot,Loam Soil,Pollination,1,43,24,57.78,1
Carrot,Loam Soil,Pollination,2,44,21,14.17,1
Carrot,Loam Soil,Pollination,3,45,18,25.18,1
Carrot,Loam Soil,Pollination,4,46,15,8.54,1
Carrot,Loam Soil,Pollination,5,25,76,25.73,1
Carrot,Loam Soil,Pollination,6,26,73,23.05,1
Carrot,Loam Soil,Pollination,7,27,70,29.23,1
Carrot,Loam Soil,Pollination,8,28,67,93.51,1
Carrot,Loam Soil,Pollination,9,29,64,191.56,1
Carrot,Loam Soil,Pollination,10,30,61,246.23,1
Carrot,Loam Soil,Pollination,11,31,58,182.84,1
Carrot,Loam Soil,Pollination,12,32,55,127.06,1
Carrot,Loam Soil,Pollination,13,33,52,78.53,1
Carrot,Loam Soil,Pollination,14,34,49,39.77,1
Carrot,Loam Soil,Pollination,15,35,46,6.49,1
Carrot,Loam Soil,Pollination,16,36,43,0,1
Carrot,Loam Soil,Pollination,17,37,40,5.67,1
Carrot,Loam Soil,Pollination,18,38,37,16.51,1
Carrot,Loam Soil,Pollination,19,39,34,60.84,1
Carrot,Loam Soil,Pollination,20,40,31,95.61,1
Carrot,Loam Soil,Pollination,21,25,80,193.47,1
Carrot,Loam Soil,Pollination,22,26,77,253.72,1
Carrot,Loam Soil,Pollination,23,27,74,179.19,1
Carrot,Loam Soil,Pollination,24,28,71,125.08,1
Carrot,Loam Soil,Pollination,25,29,68,70.48,1
Carrot,Loam Soil,Pollination,26,30,65,21.91,1
Carrot,Loam Soil,Pollination,27,31,62,16.81,1
Carrot,Loam Soil,Pollination,28,32,59,0,1
Carrot,Loam Soil,Pollination,29,33,56,23.76,1
Carrot,Loam Soil,Pollination,30,34,53,9.93,1
Carrot,Loam Soil,Pollination,31,35,50,46.03,1
Carrot,Loam Soil,Pollination,32,36,47,100.84,1
Carrot,Loam Soil,Pollination,33,37,44,197.91,1
Carrot,Loam Soil,Pollination,34,38,41,251.82,1
Carrot,Loam Soil,Pollination,35,39,38,150.08,1
Carrot,Loam Soil,Pollination,36,40,35,117.98,1
Carrot,Loam Soil,Pollination,37,41,32,68.01,1
Carrot,Loam Soil,Pollination,38,42,29,8.42,1
Carrot,Loam Soil,Pollination,39,43,26,6.4,1
Carrot,Loam Soil,Pollination,40,44,23,13.51,1
Carrot,Loam Soil,Pollination,41,45,20,2.3,1
Carrot,Loam Soil,Pollination,42,46,17,0,1
Carrot,Loam Soil,Pollination,43,25,78,58.8,1
Carrot,Loam Soil,Pollination,44,26,75,104.04,1
Carrot,Loam Soil,Pollination,45,27,72,194.73,1
Carrot,Loam Soil,Pollination,46,28,69,249,1
Carrot,Loam Soil,Pollination,47,29,66,165.44,1
Carrot,Loam Soil,Pollination,48,30,63,114.22,1
Carrot,Loam Soil,Pollination,49,31,60,51.13,1
Carrot,Loam Soil,Pollination,50,32,57,15.8,2
Carrot,Loam Soil,Pollination,51,33,54,3.14,2
Carrot,Loam Soil,Pollination,52,34,51,8.05,2
Carrot,Loam Soil,Pollination,53,35,48,17.78,2
Carrot,Loam Soil,Pollination,54,36,45,26.99,2
Carrot,Loam Soil,Pollination,55,37,42,29.93,2
Carrot,Loam Soil,Pollination,56,38,39,94.43,2
Carrot,Loam Soil,Pollination,57,39,36,201.89,2
Carrot,Loam Soil,Pollination,58,40,33,244.17,2
Carrot,Loam Soil,Pollination,59,41,30,186.29,2
Carrot,Loam Soil,Pollination,60,42,27,127.92,2
Carrot,Loam Soil,Pollination,61,43,24,65.68,0
Carrot,Loam Soil,Pollination,62,44,21,15.76,0
Carrot,Loam Soil,Pollination,63,45,18,9.08,0
Carrot,Loam Soil,Pollination,64,46,15,18.69,0
Carrot,Loam Soil,Pollination,65,25,76,17.07,0
Carrot,Loam Soil,Pollination,66,26,73,14.3,0
Carrot,Loam Soil,Pollination,67,27,70,77.57,0
Carrot,Loam Soil,Pollination,68,28,67,108.58,0
Carrot,Loam Soil,Pollination,69,29,64,209.85,0
Carrot,Loam Soil,Pollination,70,30,61,237.5,0
Carrot,Loam Soil,Pollination,71,31,58,181.88,0
Carrot,Loam Soil,Pollination,72,32,55,105.62,0
Carrot,Loam Soil,Pollination,73,33,52,44.88,0
Carrot,Loam Soil,Pollination,74,34,49,16.67,0
Carrot,Loam Soil,Pollination,75,35,46,17.48,0
Carrot,Loam Soil,Pollination,76,36,43,16.98,0
Carrot,Loam Soil,Pollination,77,37,40,12.03,0
Carrot,Loam Soil,Pollination,78,38,37,18.23,0
Carrot,Loam Soil,Pollination,79,39,34,52.85,0
Carrot,Loam Soil,Pollination,80,40,31,99.81,0
Carrot,Loam Soil,Pollination,81,25,80,204.04,0
Carrot,Loam Soil,Pollination,82,26,77,255.9,0
Carrot,Loam Soil,Pollination,83,27,74,186.91,0
Carrot,Loam Soil,Pollination,84,28,71,115.73,0
Carrot,Loam Soil,Pollination,85,29,68,46.95,0
Carrot,Loam Soil,Pollination,86,30,65,17.6,0
Carrot,Loam Soil,Pollination,87,31,62,0,0
Carrot,Loam Soil,Pollination,88,32,59,2.15,0
Carrot,Loam Soil,Pollination,89,33,56,13.31,0
Carrot,Loam Soil,Pollination,90,34,53,22.96,0
Carrot,Loam Soil,Pollination,91,35,50,57.03,0
Carrot,Loam Soil,Pollination,92,36,47,87.44,0
Carrot,Loam Soil,Pollination,93,37,44,184.61,0
Carrot,Loam Soil,Pollination,94,38,41,250.45,0
Carrot,Loam Soil,Pollination,95,39,38,179.89,0
Carrot,Loam Soil,Pollination,96,40,35,112.87,0
Carrot,Loam Soil,Pollination,97,41,32,49.53,0
Carrot,Loam Soil,Pollination,98,42,29,31.16,0
Carrot,Loam Soil,Pollination,99,43,26,11,0
Carrot,Loam Soil,Pollination,100,44,23,0,0
Carrot,Sandy Soil,Germination,1,45,20,20.41,1
Carrot,Sandy Soil,Germination,2,46,17,15.05,1
Carrot,Sandy Soil,Germination,3,25,78,40.64,1
Carrot,Sandy Soil,Germination,4,26,75,97.21,1
Carrot,Sandy Soil,Germination,5,27,72,187.48,1
Carrot,Sandy Soil,Germination,6,28,69,263.28,1
Carrot,Sandy Soil,Germination,7,29,66,171.68,1
Carrot,Sandy Soil,Germination,8,30,63,108.8,1
Carrot,Sandy Soil,Germination,9,31,60,57.87,1
Carrot,Sandy Soil,Germination,10,32,57,0,1
Carrot,Sandy Soil,Germination,11,33,54,0,1
Carrot,Sandy Soil,Germination,12,34,51,13.56,1
Carrot,Sandy Soil,Germination,13,35,48,13.16,1
Carrot,Sandy Soil,Germination,14,36,45,15.76,1
Carrot,Sandy Soil,Germination,15,37,42,30.47,1
Carrot,Sandy Soil,Germination,16,38,39,94.54,1
Carrot,Sandy Soil,Germination,17,39,36,189.07,1
Carrot,Sandy Soil,Germination,18,40,33,255.43,1
Carrot,Sandy Soil,Germination,19,41,30,186.87,1
Carrot,Sandy Soil,Germination,20,42,27,113.53,1
Carrot,Sandy Soil,Germination,21,43,24,58.15,1
Carrot,Sandy Soil,Germination,22,44,21,8.72,1
Carrot,Sandy Soil,Germination,23,45,18,8.7,1
Carrot,Sandy Soil,Germination,24,46,15,16.22,1
Carrot,Sandy Soil,Germination,25,25,76,13.11,1
Carrot,Sandy Soil,Germination,26,26,73,18.52,1
Carrot,Sandy Soil,Germination,27,27,70,50.45,1
Carrot,Sandy Soil,Germination,28,28,67,90.12,1
Carrot,Sandy Soil,Germination,29,29,64,192.66,1
Carrot,Sandy Soil,Germination,30,30,61,235.61,1
Carrot,Sandy Soil,Germination,31,31,58,186.25,1
Carrot,Sandy Soil,Germination,32,32,55,97.52,1
Carrot,Sandy Soil,Germination,33,33,52,60.6,1
Carrot,Sandy Soil,Germination,34,34,49,24.39,1
Carrot,Sandy Soil,Germination,35,35,46,24.51,1
Carrot,Sandy Soil,Germination,36,36,43,12.91,1
Carrot,Sandy Soil,Germination,37,37,40,4.06,1
Carrot,Sandy Soil,Germination,38,38,37,28.48,1
Carrot,Sandy Soil,Germination,39,39,34,37.56,1
Carrot,Sandy Soil,Germination,40,40,31,81.23,1
Carrot,Sandy Soil,Germination,41,25,80,204.99,1
Carrot,Sandy Soil,Germination,42,26,77,252.55,1
Carrot,Sandy Soil,Germination,43,27,74,177.49,1
Carrot,Sandy Soil,Germination,44,28,71,111.24,1
Carrot,Sandy Soil,Germination,45,29,68,59.73,1
Carrot,Sandy Soil,Germination,46,30,65,25.16,1
Carrot,Sandy Soil,Germination,47,31,62,0,1
Carrot,Sandy Soil,Germination,48,32,59,2.57,1
Carrot,Sandy Soil,Germination,49,33,56,5.73,1
Carrot,Sandy Soil,Germination,50,34,53,10.33,1
Carrot,Sandy Soil,Germination,51,35,50,60.25,1
Carrot,Sandy Soil,Germination,52,36,47,102.83,1
Carrot,Sandy Soil,Germination,53,37,44,207.82,1
Carrot,Sandy Soil,Germination,54,38,41,243.85,1
Carrot,Sandy Soil,Germination,55,39,38,182.77,1
Carrot,Sandy Soil,Germination,56,40,35,106.43,1
Carrot,Sandy Soil,Germination,57,41,32,59.21,1
Carrot,Sandy Soil,Germination,58,42,29,15.97,1
Carrot,Sandy Soil,Germination,59,43,26,0,1
Carrot,Sandy Soil,Germination,60,44,23,2.44,1
Carrot,Sandy Soil,Germination,61,45,20,8.84,1
Carrot,Sandy Soil,Germination,62,46,17,13.27,1
Carrot,Sandy Soil,Germination,63,25,78,41.22,1
Carrot,Sandy Soil,Germination,64,26,75,106.45,1
Carrot,Sandy Soil,Germination,65,27,72,183.58,1
Carrot,Sandy Soil,Germination,66,28,69,246.33,1
Carrot,Sandy Soil,Germination,67,29,66,192.85,1
Carrot,Sandy Soil,Germination,68,30,63,108.27,1
Carrot,Sandy Soil,Germination,69,31,60,44.42,1
Carrot,Sandy Soil,Germination,70,32,57,23.37,1
Carrot,Sandy Soil,Germination,71,33,54,7.41,1
Carrot,Sandy Soil,Germination,72,34,51,12.07,1
Carrot,Sandy Soil,Germination,73,35,48,12.97,1
Carrot,Sandy Soil,Germination,74,36,45,10.49,1
Carrot,Sandy Soil,Germination,75,37,42,47.55,1
Carrot,Sandy Soil,Germination,76,38,39,98.92,1
Carrot,Sandy Soil,Germination,77,39,36,182.31,1
Carrot,Sandy Soil,Germination,78,40,33,258.62,1
Carrot,Sandy Soil,Germination,79,41,30,184.75,1
